T	V	I_na	I_CaL	I_CaT	I_t	I_ss	I_f	I_k1	I_b	I_NaK	I_NCX	I_CaP	I_stim	I_f_K	I_f_Na	I_b_Na	I_b_Ca	I_b_K
0.362	-0.0989805	-7.12664e-09	-0.671231	0.179612	0.0769185	0.452274	0.0103107	0.00157334	0.00134378	0.0002841	0.000106716	0.000699763	0	6.42929e-05	-1.27396e-05	-0.00174638	-0.000703069	0.00379323
0.363	-1.68947	-8.67972e-09	-0.645866	0.172389	0.0715444	0.441141	0.0099813	0.00159277	0.00121093	0.000283332	0.000102396	0.000699963	0	6.29309e-05	-1.30244e-05	-0.00178888	-0.000720246	0.00372006
0.364	-3.31569	-1.06371e-08	-0.62027	0.165039	0.0663354	0.429727	0.00964725	0.00161316	0.00107509	0.000282511	9.80733e-05	0.000700155	0	6.15527e-05	-1.33164e-05	-0.00183233	-0.000737809	0.00364524
0.365	-4.97679	-1.31195e-08	-0.594511	0.15757	0.0613029	0.418058	0.00930859	0.00163463	0.000936344	0.000281633	9.37514e-05	0.00070034	0	6.01584e-05	-1.36155e-05	-0.00187672	-0.000755749	0.00356881
0.366	-6.67096	-1.62881e-08	-0.568683	0.149989	0.0564599	0.406168	0.00896555	0.00165736	0.000794834	0.000280696	8.94368e-05	0.000700517	0	5.8749e-05	-1.39213e-05	-0.00192199	-0.000774046	0.00349087
0.367	-8.39502	-2.03601e-08	-0.542911	0.142312	0.0518214	0.394099	0.00861864	0.00168155	0.000650828	0.000279696	8.51385e-05	0.000700687	0	5.73264e-05	-1.42332e-05	-0.00196805	-0.000792666	0.00341155
0.368	-10.144	-2.56303e-08	-0.517349	0.134559	0.047404	0.381903	0.00826872	0.00170739	0.000504741	0.000278631	8.08686e-05	0.000700849	0	5.58938e-05	-1.45502e-05	-0.00201478	-0.000811555	0.00333108
0.369	-11.9113	-3.25051e-08	-0.492138	0.12676	0.0432239	0.369639	0.00791693	0.00173512	0.000357121	0.000277501	7.66419e-05	0.000701004	0	5.44557e-05	-1.48711e-05	-0.00206201	-0.000830643	0.00324977
0.37	-13.6909	-4.15589e-08	-0.46729	0.118941	0.0392955	0.357365	0.00756434	0.00176497	0.000208479	0.000276304	7.24706e-05	0.000701152	0	5.30164e-05	-1.51947e-05	-0.00210956	-0.000849862	0.0031679
0.371	-15.4835	-5.36487e-08	-0.442415	0.111097	0.0356255	0.345098	0.0072107	0.00179737	5.87563e-05	0.000275036	6.83502e-05	0.000701293	0	5.15746e-05	-1.55211e-05	-0.00215745	-0.000869221	0.00308543
0.372	-17.3112	-7.01774e-08	-0.416232	0.103133	0.0322059	0.332745	0.00685164	0.00183319	-9.39081e-05	0.000273676	6.42281e-05	0.000701426	0	5.01129e-05	-1.58547e-05	-0.00220629	-0.000888961	0.00300134
0.373	-19.2454	-9.3751e-08	-0.385781	0.0947452	0.0290026	0.31996	0.00647343	0.00187464	-0.000255459	0.000272158	5.99482e-05	0.000701552	0	4.85762e-05	-1.62091e-05	-0.00225797	-0.00090985	0.00291236
0.374	-21.4548	-1.29914e-07	-0.344978	0.0852175	0.0259416	0.305918	0.00604369	0.00192714	-0.00044	0.000270319	5.5156e-05	0.000701666	0	4.68351e-05	-1.66166e-05	-0.00231701	-0.000933712	0.00281072
0.375	-24.2999	-1.9206e-07	-0.2817	0.0730237	0.0228891	0.288858	0.00549355	0.00200412	-0.00067763	0.000267777	4.91249e-05	0.000701764	0	4.46142e-05	-1.71464e-05	-0.00239303	-0.000964439	0.00267984
0.376	-28.4606	-3.14823e-07	-0.179	0.0552901	0.0196446	0.265485	0.00469321	0.00213903	-0.00102514	0.000263677	4.05544e-05	0.000701835	0	4.13948e-05	-1.79288e-05	-0.0025042	-0.00100937	0.00248844
0.377	-34.4867	-5.59738e-07	-0.0633951	0.029705	0.0161566	0.23318	0.00353801	0.00238933	-0.00152845	0.000256845	2.85678e-05	0.000701866	0	3.67589e-05	-1.90688e-05	-0.00266522	-0.00107446	0.00221123
0.378	-41.0577	-8.12415e-07	-0.0146974	0.00187157	0.0128927	0.19826	0.00228057	0.00273758	-0.00207727	0.000248043	1.59083e-05	0.000701874	0	3.1717e-05	-2.03141e-05	-0.0028408	-0.00114542	0.00190895
0.379	-46.4848	-6.36869e-07	-0.00449616	-0.0210757	0.00990301	0.16854	0.00124305	0.00306332	-0.00253054	0.000239599	5.64238e-06	0.000701881	0	2.75569e-05	-2.13416e-05	-0.00298581	-0.00120404	0.0016593
0.38	-50.5419	-4.02326e-07	-0.00194058	-0.0382008	0.00703526	0.144855	0.000468004	0.00330041	-0.00286939	0.000232546	-1.98901e-06	0.000701894	0	2.44481e-05	-2.2108e-05	-0.00309421	-0.00124785	0.00147267
0.381	-53.4575	-2.75151e-07	-0.00108697	-0.0504843	0.0045953	0.12609	-8.86117e-05	0.00344766	-0.00311291	0.000227076	-7.47878e-06	0.000701913	0	2.22138e-05	-2.26569e-05	-0.00317212	-0.00127934	0.00133855
0.382	-55.4875	-2.23036e-07	-0.000743846	-0.0590161	0.00282962	0.111135	-0.000475879	0.0035293	-0.00328245	0.000223068	-1.13141e-05	0.000701936	0	2.06575e-05	-2.30369e-05	-0.00322636	-0.00130126	0.00124517
0.383	-56.8484	-2.12197e-07	-0.000591831	-0.0647175	0.00171961	0.099107	-0.000735313	0.00357082	-0.00339612	0.00022029	-1.38954e-05	0.000701962	0	1.96128e-05	-2.32894e-05	-0.00326272	-0.00131596	0.00118256
0.384	-57.7103	-2.28634e-07	-0.000525612	-0.0683097	0.00109472	0.0893351	-0.000899441	0.00359053	-0.00346811	0.000218493	-1.55358e-05	0.00070199	0	1.89496e-05	-2.34468e-05	-0.00328575	-0.00132527	0.00114291
0.385	-58.2018	-2.69329e-07	-0.000504765	-0.0703382	0.00077151	0.0813125	-0.000992873	0.00359922	-0.00350916	0.000217455	-1.64744e-05	0.000702019	0	1.85693e-05	-2.35337e-05	-0.00329888	-0.00133058	0.0011203
0.386	-58.4191	-3.3719e-07	-0.000511917	-0.0712106	0.000616766	0.0746573	-0.00103401	0.00360244	-0.00352731	0.000216993	-1.68915e-05	0.000702049	0	1.83983e-05	-2.35683e-05	-0.00330469	-0.00133293	0.0011103
0.387	-58.4342	-4.39213e-07	-0.000538983	-0.0712315	0.000551096	0.0690793	-0.0010366	0.00360265	-0.00352858	0.000216961	-1.69233e-05	0.000702078	0	1.83814e-05	-2.35644e-05	-0.00330509	-0.00133309	0.0011096
0.388	-58.3013	-5.86e-07	-0.000581997	-0.07063	0.000532246	0.0643564	-0.00101099	0.00360075	-0.00351748	0.000217244	-1.66728e-05	0.000702108	0	1.84774e-05	-2.35323e-05	-0.00330154	-0.00133165	0.00111572
0.389	-58.0613	-7.91767e-07	-0.000638963	-0.0695789	0.000539047	0.0603172	-0.000965001	0.00359694	-0.00349743	0.000217753	-1.62183e-05	0.000702138	0	1.86548e-05	-2.34798e-05	-0.00329513	-0.00132906	0.00112676
0.39	-57.7452	-1.07446e-06	-0.000708864	-0.0682095	0.000561142	0.0568293	-0.000904561	0.00359122	-0.00347103	0.00021842	-1.56193e-05	0.000702167	0	1.889e-05	-2.34128e-05	-0.00328668	-0.00132565	0.00114129
0.391	-57.3767	-1.45576e-06	-0.00079118	-0.0666215	0.000593435	0.0537893	-0.000834176	0.00358356	-0.00344026	0.000219193	-1.49211e-05	0.000702195	0	1.91649e-05	-2.33358e-05	-0.00327683	-0.00132167	0.00115824
0.392	-56.9736	-1.9609e-06	-0.00088563	-0.0648903	0.000633345	0.0511165	-0.000757266	0.00357403	-0.0034066	0.000220032	-1.4158e-05	0.000702223	0	1.94659e-05	-2.32522e-05	-0.00326606	-0.00131732	0.00117678
0.393	-56.5497	-2.61823e-06	-0.000992027	-0.0630732	0.000679499	0.0487471	-0.000676415	0.00356276	-0.00337119	0.000220907	-1.33558e-05	0.00070225	0	1.97825e-05	-2.31646e-05	-0.00325473	-0.00131274	0.00119628
0.394	-56.115	-3.45843e-06	-0.00111021	-0.0612129	0.000731111	0.0466307	-0.000593573	0.00354994	-0.00333488	0.000221798	-1.25341e-05	0.000702276	0	2.0107e-05	-2.30748e-05	-0.00324312	-0.00130804	0.00121628
0.395	-55.6772	-4.51354e-06	-0.00123997	-0.0593417	0.000787694	0.044727	-0.000510191	0.00353581	-0.00329832	0.000222687	-1.17072e-05	0.000702302	0	2.04336e-05	-2.29845e-05	-0.00323142	-0.00130331	0.00123641
0.396	-55.242	-5.81575e-06	-0.00138108	-0.0574832	0.000848913	0.0430036	-0.000427345	0.00352061	-0.00326197	0.000223563	-1.08858e-05	0.000702327	0	2.07579e-05	-2.28946e-05	-0.00321979	-0.00129861	0.00125643
0.397	-54.8134	-7.39613e-06	-0.00153324	-0.0556546	0.000914516	0.0414344	-0.000345817	0.00350459	-0.00322618	0.000224419	-1.00777e-05	0.000702351	0	2.10769e-05	-2.2806e-05	-0.00320834	-0.00129399	0.00127614
0.398	-54.3945	-9.28331e-06	-0.00169608	-0.0538682	0.000984296	0.0399981	-0.000266163	0.00348798	-0.00319119	0.000225249	-9.28821e-06	0.000702375	0	2.13883e-05	-2.27191e-05	-0.00319714	-0.00128946	0.00129541
0.399	-53.9872	-1.15023e-05	-0.00186919	-0.0521323	0.00105807	0.0386772	-0.000188768	0.00347098	-0.00315717	0.000226049	-8.5212e-06	0.000702398	0	2.16906e-05	-2.26344e-05	-0.00318626	-0.00128506	0.00131415
0.4	-53.5928	-1.40734e-05	-0.00205212	-0.0504526	0.00113566	0.0374571	-0.000113884	0.00345377	-0.00312424	0.000226817	-7.77907e-06	0.00070242	0	2.19828e-05	-2.25522e-05	-0.00317572	-0.0012808	0.00133229
0.401	-53.2123	-1.70116e-05	-0.00224436	-0.0488322	0.00121692	0.036326	-4.16637e-05	0.00343651	-0.00309246	0.000227552	-7.06326e-06	0.000702442	0	2.22642e-05	-2.24725e-05	-0.00316555	-0.00127669	0.00134979
0.402	-52.8459	-2.03258e-05	-0.0024454	-0.0472728	0.00130166	0.0352738	2.78167e-05	0.00341932	-0.00306186	0.000228254	-6.37448e-06	0.000702463	0	2.25346e-05	-2.23955e-05	-0.00315576	-0.00127274	0.00136664
0.403	-52.4939	-2.40187e-05	-0.0026547	-0.0457749	0.00138973	0.0342919	9.45376e-05	0.0034023	-0.00303246	0.000228924	-5.71289e-06	0.000702483	0	2.27939e-05	-2.23212e-05	-0.00314636	-0.00126893	0.00138283
0.404	-52.1561	-2.80869e-05	-0.00287172	-0.0443379	0.00148096	0.0333731	0.000158521	0.00338555	-0.00300424	0.000229563	-5.07823e-06	0.000702503	0	2.30421e-05	-2.22495e-05	-0.00313733	-0.00126529	0.00139837
0.405	-51.8322	-3.25209e-05	-0.00309591	-0.0429606	0.00157518	0.0325113	0.000219819	0.00336911	-0.00297719	0.00023017	-4.46995e-06	0.000702523	0	2.32796e-05	-2.21805e-05	-0.00312867	-0.00126179	0.00141327
0.406	-51.5218	-3.73058e-05	-0.00332675	-0.0416413	0.00167222	0.0317012	0.000278507	0.00335305	-0.00295127	0.000230749	-3.8873e-06	0.000702542	0	2.35065e-05	-2.2114e-05	-0.00312038	-0.00125844	0.00142755
0.407	-51.2246	-4.24218e-05	-0.00356371	-0.040378	0.0017719	0.0309381	0.000334671	0.00333738	-0.00292645	0.000231299	-3.32939e-06	0.00070256	0	2.37233e-05	-2.205e-05	-0.00311244	-0.00125523	0.00144122
0.408	-50.94	-4.78446e-05	-0.0038063	-0.0391686	0.00187406	0.0302182	0.000388412	0.00332215	-0.00290267	0.000231823	-2.79523e-06	0.000702579	0	2.39303e-05	-2.19883e-05	-0.00310483	-0.00125215	0.00145431
0.409	-50.6674	-5.35465e-05	-0.00405404	-0.0380107	0.00197852	0.0295378	0.000439831	0.00330735	-0.00287991	0.000232321	-2.28379e-06	0.000702596	0	2.4128e-05	-2.19289e-05	-0.00309755	-0.00124921	0.00146685
0.41	-50.4063	-5.94969e-05	-0.00430647	-0.0369019	0.00208509	0.0288939	0.000489037	0.003293	-0.00285811	0.000232796	-1.79401e-06	0.000702614	0	2.43168e-05	-2.18716e-05	-0.00309057	-0.00124639	0.00147886
0.411	-50.1562	-6.56631e-05	-0.00456318	-0.03584	0.00219362	0.0282838	0.000536134	0.00327911	-0.00283722	0.000233248	-1.32485e-06	0.000702631	0	2.4497e-05	-2.18164e-05	-0.00308389	-0.00124369	0.00149036
0.412	-49.9165	-7.20111e-05	-0.00482374	-0.0348225	0.00230392	0.027705	0.000581228	0.00326566	-0.0028172	0.00023368	-8.7526e-07	0.000702648	0	2.46693e-05	-2.17631e-05	-0.00307748	-0.0012411	0.00150139
0.413	-49.6867	-7.85059e-05	-0.00508781	-0.0338471	0.00241583	0.0271553	0.000624422	0.00325265	-0.002798	0.000234091	-4.44228e-07	0.000702664	0	2.48338e-05	-2.17117e-05	-0.00307134	-0.00123862	0.00151196
0.414	-49.4662	-8.51125e-05	-0.00535501	-0.0329117	0.00252917	0.0266328	0.000665816	0.00324007	-0.00277959	0.000234483	-3.07738e-08	0.00070268	0	2.49911e-05	-2.1662e-05	-0.00306545	-0.00123624	0.0015221
0.415	-49.2546	-9.17962e-05	-0.00562504	-0.0320141	0.0026438	0.0261357	0.000705504	0.00322792	-0.00276192	0.000234858	3.66044e-07	0.000702696	0	2.51415e-05	-2.1614e-05	-0.0030598	-0.00123395	0.00153183
0.416	-49.0514	-9.85229e-05	-0.00589759	-0.0311522	0.00275953	0.0256625	0.00074358	0.00321617	-0.00274495	0.000235217	7.47125e-07	0.000702712	0	2.52855e-05	-2.15676e-05	-0.00305437	-0.00123176	0.00154118
0.417	-48.8561	-0.00010526	-0.0061724	-0.0303242	0.00287623	0.0252116	0.000780129	0.00320482	-0.00272864	0.00023556	1.11333e-06	0.000702728	0	2.54232e-05	-2.15226e-05	-0.00304915	-0.00122965	0.00155016
0.418	-48.6683	-0.000111976	-0.00644921	-0.0295283	0.00299375	0.0247817	0.000815235	0.00319385	-0.00271295	0.000235888	1.46546e-06	0.000702743	0	2.55552e-05	-2.1479e-05	-0.00304413	-0.00122762	0.0015588
0.419	-48.4876	-0.00011864	-0.0067278	-0.0287625	0.00311193	0.0243717	0.000848976	0.00318325	-0.00269786	0.000236203	1.80429e-06	0.000702758	0	2.56817e-05	-2.14368e-05	-0.0030393	-0.00122567	0.00156711
0.42	-48.3136	-0.000125227	-0.00700796	-0.0280254	0.00323065	0.0239803	0.000881426	0.003173	-0.00268333	0.000236505	2.13056e-06	0.000702773	0	2.58029e-05	-2.13958e-05	-0.00303465	-0.00122379	0.00157511
0.421	-48.146	-0.000131708	-0.00728951	-0.0273154	0.00334976	0.0236067	0.000912656	0.00316309	-0.00266933	0.000236794	2.44494e-06	0.000702787	0	2.59193e-05	-2.1356e-05	-0.00303017	-0.00122198	0.00158282
0.422	-47.9843	-0.000138061	-0.00757227	-0.0266309	0.00346915	0.0232498	0.000942731	0.0031535	-0.00265583	0.000237073	2.74808e-06	0.000702802	0	2.60309e-05	-2.13173e-05	-0.00302585	-0.00122023	0.00159026
0.423	-47.8284	-0.000144265	-0.00785609	-0.0259707	0.00358868	0.0229087	0.000971714	0.00314421	-0.0026428	0.00023734	3.04059e-06	0.000702816	0	2.61382e-05	-2.12796e-05	-0.00302168	-0.00121855	0.00159743
0.424	-47.6777	-0.000150299	-0.00814084	-0.0253334	0.00370826	0.0225827	0.000999664	0.00313523	-0.00263022	0.000237598	3.32305e-06	0.00070283	0	2.62413e-05	-2.1243e-05	-0.00301766	-0.00121692	0.00160436
0.425	-47.5322	-0.000156147	-0.0084264	-0.0247178	0.00382776	0.0222709	0.00102663	0.00312653	-0.00261806	0.000237846	3.596e-06	0.000702844	0	2.63404e-05	-2.12073e-05	-0.00301377	-0.00121535	0.00161105
0.426	-47.3914	-0.000161793	-0.00871266	-0.0241227	0.0039471	0.0219728	0.00105268	0.00311809	-0.00260631	0.000238085	3.85995e-06	0.000702858	0	2.64359e-05	-2.11725e-05	-0.00301001	-0.00121383	0.00161753
0.427	-47.2553	-0.000167225	-0.00899952	-0.023547	0.00406616	0.0216875	0.00107785	0.00310992	-0.00259494	0.000238315	4.11537e-06	0.000702872	0	2.65277e-05	-2.11385e-05	-0.00300637	-0.00121236	0.00162379
0.428	-47.1234	-0.000172431	-0.00928692	-0.0229898	0.00418486	0.0214146	0.00110219	0.00310198	-0.00258392	0.000238538	4.36273e-06	0.000702886	0	2.66162e-05	-2.11053e-05	-0.00300284	-0.00121093	0.00162986
0.429	-46.9956	-0.000177403	-0.00957478	-0.0224501	0.00430312	0.0211535	0.00112574	0.00309429	-0.00257325	0.000238753	4.60244e-06	0.000702899	0	2.67016e-05	-2.10729e-05	-0.00299943	-0.00120955	0.00163573
0.43	-46.8716	-0.000182133	-0.00986303	-0.0219268	0.00442086	0.0209035	0.00114854	0.00308681	-0.0025629	0.000238961	4.83491e-06	0.000702913	0	2.67839e-05	-2.10412e-05	-0.00299612	-0.00120821	0.00164143
0.431	-46.7514	-0.000186616	-0.0101517	-0.0214193	0.00453801	0.0206642	0.00117064	0.00307955	-0.00255285	0.000239162	5.06052e-06	0.000702926	0	2.68634e-05	-2.10102e-05	-0.0029929	-0.00120691	0.00164697
0.432	-46.6345	-0.000190847	-0.0104406	-0.0209266	0.00465449	0.0204352	0.00119207	0.00307249	-0.0025431	0.000239357	5.27963e-06	0.000702939	0	2.69401e-05	-2.09798e-05	-0.00298978	-0.00120565	0.00165234
0.433	-46.521	-0.000194825	-0.0107298	-0.0204481	0.00477025	0.0202159	0.00121286	0.00306562	-0.00253361	0.000239546	5.49257e-06	0.000702952	0	2.70143e-05	-2.095e-05	-0.00298675	-0.00120443	0.00165756
0.434	-46.4106	-0.000198548	-0.0110193	-0.0199829	0.00488522	0.020006	0.00123305	0.00305893	-0.00252439	0.000239729	5.69968e-06	0.000702966	0	2.70861e-05	-2.09208e-05	-0.0029838	-0.00120323	0.00166264
0.435	-46.3032	-0.000202017	-0.0113091	-0.0195304	0.00499937	0.0198051	0.00125266	0.00305242	-0.00251542	0.000239907	5.90125e-06	0.000702979	0	2.71555e-05	-2.08922e-05	-0.00298093	-0.00120207	0.00166758
0.436	-46.1985	-0.000205232	-0.0115991	-0.01909	0.00511263	0.0196127	0.00127174	0.00304607	-0.00250668	0.00024008	6.09757e-06	0.000702992	0	2.72227e-05	-2.08641e-05	-0.00297813	-0.00120094	0.00167239
0.437	-46.0965	-0.000208198	-0.0118894	-0.018661	0.00522497	0.0194287	0.0012903	0.00303988	-0.00249816	0.000240248	6.28892e-06	0.000703005	0	2.72879e-05	-2.08364e-05	-0.0029754	-0.00119984	0.00167708
0.438	-45.9971	-0.000210916	-0.01218	-0.0182428	0.00533635	0.0192525	0.00130837	0.00303385	-0.00248986	0.000240411	6.47556e-06	0.000703017	0	2.73511e-05	-2.08092e-05	-0.00297274	-0.00119877	0.00168166
0.439	-45.9	-0.000213392	-0.0124709	-0.0178348	0.00544673	0.0190839	0.00132598	0.00302795	-0.00248175	0.00024057	6.65774e-06	0.00070303	0	2.74124e-05	-2.07825e-05	-0.00297015	-0.00119772	0.00168612
0.44	-45.8051	-0.00021563	-0.0127622	-0.0174367	0.0055561	0.0189226	0.00134315	0.00302219	-0.00247383	0.000240725	6.83568e-06	0.000703043	0	2.74719e-05	-2.07562e-05	-0.00296761	-0.0011967	0.00169048
0.441	-45.7125	-0.000217637	-0.0130538	-0.0170477	0.00566441	0.0187683	0.00135991	0.00301656	-0.00246608	0.000240877	7.00963e-06	0.000703056	0	2.75298e-05	-2.07302e-05	-0.00296514	-0.00119569	0.00169475
0.442	-45.6218	-0.000219417	-0.0133459	-0.0166675	0.00577164	0.0186208	0.00137628	0.00301104	-0.00245851	0.000241024	7.17979e-06	0.000703069	0	2.75861e-05	-2.07047e-05	-0.00296271	-0.00119472	0.00169892
0.443	-45.533	-0.000220979	-0.0136384	-0.0162956	0.00587779	0.0184798	0.00139227	0.00300565	-0.0024511	0.000241169	7.34637e-06	0.000703081	0	2.76408e-05	-2.06795e-05	-0.00296034	-0.00119376	0.001703
0.444	-45.446	-0.000222329	-0.0139314	-0.0159316	0.00598284	0.0183451	0.00140791	0.00300036	-0.00244384	0.00024131	7.50958e-06	0.000703094	0	2.76941e-05	-2.06546e-05	-0.00295802	-0.00119282	0.001707
0.445	-45.3608	-0.000223475	-0.0142251	-0.0155749	0.00608676	0.0182164	0.00142322	0.00299518	-0.00243671	0.000241448	7.66959e-06	0.000703106	0	2.77461e-05	-2.063e-05	-0.00295574	-0.0011919	0.00171092
0.446	-45.2771	-0.000224425	-0.0145194	-0.0152253	0.00618957	0.0180935	0.00143821	0.00299009	-0.00242973	0.000241583	7.82659e-06	0.000703119	0	2.77968e-05	-2.06057e-05	-0.0029535	-0.00119099	0.00171477
0.447	-45.195	-0.000225186	-0.0148145	-0.0148823	0.00629124	0.0179762	0.00145291	0.0029851	-0.00242287	0.000241716	7.98076e-06	0.000703132	0	2.78463e-05	-2.05817e-05	-0.00295131	-0.00119011	0.00171855
0.448	-45.1143	-0.000225767	-0.0151104	-0.0145455	0.00639178	0.0178643	0.00146733	0.00298019	-0.00241613	0.000241845	8.13227e-06	0.000703144	0	2.78946e-05	-2.0558e-05	-0.00294915	-0.00118923	0.00172226
0.449	-45.0349	-0.000226176	-0.0154073	-0.0142146	0.00649119	0.0177577	0.00148148	0.00297537	-0.0024095	0.000241973	8.28127e-06	0.000703157	0	2.79419e-05	-2.05345e-05	-0.00294703	-0.00118838	0.00172591
0.45	-44.9568	-0.000226421	-0.0157052	-0.0138893	0.00658948	0.0176562	0.00149539	0.00297062	-0.00240297	0.000242098	8.42794e-06	0.000703169	0	2.79882e-05	-2.05113e-05	-0.00294494	-0.00118753	0.0017295
0.451	-44.8798	-0.000226511	-0.0160043	-0.0135691	0.00668664	0.0175595	0.00150907	0.00296595	-0.00239655	0.000242221	8.57242e-06	0.000703182	0	2.80335e-05	-2.04882e-05	-0.00294288	-0.0011867	0.00173304
0.452	-44.8039	-0.000226453	-0.0163046	-0.0132538	0.00678269	0.0174676	0.00152253	0.00296134	-0.00239021	0.000242343	8.71487e-06	0.000703194	0	2.8078e-05	-2.04653e-05	-0.00294086	-0.00118588	0.00173653
0.453	-44.7291	-0.000226255	-0.0166063	-0.012943	0.00687763	0.0173803	0.00153579	0.00295679	-0.00238396	0.000242462	8.85543e-06	0.000703207	0	2.81216e-05	-2.04427e-05	-0.00293886	-0.00118507	0.00173997
0.454	-44.6552	-0.000225927	-0.0169096	-0.0126364	0.00697149	0.0172974	0.00154886	0.0029523	-0.00237778	0.00024258	8.99423e-06	0.000703219	0	2.81645e-05	-2.04202e-05	-0.00293688	-0.00118428	0.00174337
0.455	-44.5821	-0.000225475	-0.0172146	-0.0123338	0.00706428	0.0172189	0.00156177	0.00294787	-0.00237168	0.000242696	9.13144e-06	0.000703232	0	2.82067e-05	-2.03978e-05	-0.00293493	-0.00118349	0.00174673
0.456	-44.5098	-0.000224907	-0.0175214	-0.0120348	0.00715601	0.0171445	0.00157451	0.00294348	-0.00236565	0.000242811	9.26717e-06	0.000703244	0	2.82482e-05	-2.03756e-05	-0.002933	-0.00118271	0.00175006
0.457	-44.4383	-0.000224232	-0.0178302	-0.0117391	0.0072467	0.0170742	0.0015871	0.00293914	-0.00235967	0.000242924	9.40156e-06	0.000703257	0	2.82891e-05	-2.03535e-05	-0.00293108	-0.00118193	0.00175335
0.458	-44.3673	-0.000223455	-0.0181412	-0.0114464	0.00733638	0.0170079	0.00159957	0.00293484	-0.00235375	0.000243036	9.53476e-06	0.000703269	0	2.83294e-05	-2.03316e-05	-0.00292919	-0.00118117	0.00175661
0.459	-44.297	-0.000222584	-0.0184546	-0.0111565	0.00742507	0.0169454	0.00161191	0.00293058	-0.00234787	0.000243147	9.66688e-06	0.000703282	0	2.83693e-05	-2.03097e-05	-0.00292731	-0.00118041	0.00175984
0.46	-44.2272	-0.000221627	-0.0187705	-0.0108691	0.0075128	0.0168867	0.00162415	0.00292635	-0.00234204	0.000243257	9.79807e-06	0.000703295	0	2.84087e-05	-2.0288e-05	-0.00292544	-0.00117965	0.00176305
0.461	-44.1578	-0.000220589	-0.0190893	-0.0105838	0.00759959	0.0168317	0.00163629	0.00292214	-0.00233624	0.000243366	9.92845e-06	0.000703307	0	2.84477e-05	-2.02663e-05	-0.00292359	-0.0011789	0.00176625
0.462	-44.0888	-0.000219477	-0.0194111	-0.0103005	0.00768547	0.0167802	0.00164836	0.00291796	-0.00233048	0.000243475	1.00581e-05	0.00070332	0	2.84864e-05	-2.02446e-05	-0.00292174	-0.00117816	0.00176942
0.463	-44.02	-0.000218298	-0.0197362	-0.0100187	0.00777049	0.0167323	0.00166035	0.00291381	-0.00232474	0.000243583	1.01873e-05	0.000703332	0	2.85248e-05	-2.02231e-05	-0.0029199	-0.00117742	0.00177258
0.464	-43.9515	-0.000217056	-0.0200648	-0.00973837	0.00785467	0.0166877	0.0016723	0.00290966	-0.00231902	0.00024369	1.0316e-05	0.000703345	0	2.8563e-05	-2.02015e-05	-0.00291807	-0.00117668	0.00177573
0.465	-43.8832	-0.000215759	-0.0203973	-0.00945907	0.00793804	0.0166465	0.0016842	0.00290553	-0.00231331	0.000243797	1.04445e-05	0.000703358	0	2.8601e-05	-2.018e-05	-0.00291625	-0.00117594	0.00177887
0.466	-43.8149	-0.00021441	-0.0207339	-0.00918055	0.00802065	0.0166086	0.00169607	0.00290141	-0.00230761	0.000243903	1.05728e-05	0.00070337	0	2.86389e-05	-2.01585e-05	-0.00291442	-0.0011752	0.00178201
0.467	-43.7467	-0.000213015	-0.021075	-0.00890252	0.00810255	0.0165739	0.00170793	0.00289729	-0.00230191	0.000244009	1.07011e-05	0.000703383	0	2.86767e-05	-2.0137e-05	-0.0029126	-0.00117446	0.00178515
0.468	-43.6784	-0.000211579	-0.021421	-0.00862469	0.00818376	0.0165423	0.00171978	0.00289317	-0.00229621	0.000244116	1.08296e-05	0.000703396	0	2.87144e-05	-2.01155e-05	-0.00291077	-0.00117373	0.00178829
0.469	-43.6099	-0.000210107	-0.0217721	-0.00834676	0.00826435	0.0165139	0.00173165	0.00288904	-0.00229049	0.000244222	1.09583e-05	0.000703409	0	2.87522e-05	-2.0094e-05	-0.00290894	-0.00117299	0.00179144
